# Batch 25 - jpdeep: Japanese cyber / threat / identity surface, public only.
# Beat: CERT and registry feeds (JPRS, JPNIC, Anti-Phishing Council, JC3, PPC),
# Japanese security vendor and researcher feeds (LAC, Macnica, NRI Secure, IIJ,
# NFLabs, FFRI, SIOS, MBSD, Trend Micro JP, Kaspersky JP, Flatt, Tokumaru),
# Japanese incident/leak trackers (piyolog, TT Malware Log, Security NEXT,
# ScanNetSecurity, gate02 incident news, cacco fraud lab), BBS archives
# (open2ch boards as thread listings), BGP/IX data with Japan scope
# (bgp.he.net JP, potaroo AS reports), and public spam/C2/Tor blocklists
# (global feeds that carry JP entries, hosts not already in the tree).
# Harvest: feed autodiscovery on ~60 JP security hosts, sitemap/menus, web
# search, then curl proof-of-life for every URL (2xx, declared mode, >=2 real
# records). Pivot rows were also asked about an impossible entity.
# Probed ~300 URLs: kept 70, rejected ~230 (see rejected-sources-batch25-jpdeep.tsv).
# EXCLUDED by the host list and therefore absent although central to the beat:
# jvn.jp, jvndb.jvn.jp, jpcert.or.jp, ipa.go.jp, nict.go.jp, nicter.jp, npa.go.jp,
# t.me, 5ch.net, web.archive.org, urlhaus/threatfox/openphish/phishtank,
# ransomware.live/ransomlook. Honest ceiling for this beat without those hosts
# was 70, not 110 (26 further live rows were dropped as host duplicates of the tree or of batch 23 jpdeep): the JP whois gateways return one record per query, the JPNIC
# statistics files are ISO-2022-JP text from 1999, and every ransomware-victim
# tracker not already in the tree is a JS app or paywalled.
# Pipe-delimited. Columns: id|mode|want|category|record_type|tags|portal|name|name_ja|url|probe|description|opts
#
# ---- Registry / CERT / council feeds ----
JP25_JPDEEP_POTAROO_AUTNUMS_HTML|html|any|internet|asn-listing|bgp,asn,potaroo,cidr-report,names|https://bgp.potaroo.net|CIDR Report - all AS numbers with names|CIDRレポート AS名一覧|https://bgp.potaroo.net/cidr/autnums.html|https://bgp.potaroo.net/cidr/autnums.html|Geoff Huston's daily list of every AS with its registered name and country, 122,241 as-report anchors in a 13 MB page at probe time. Global, includes every JP AS, refreshed daily.|href_must=/cgi-bin/as-report;base=https://bgp.potaroo.net;interval=86400
JP25_JPDEEP_POTAROO_AS_REPORT|html|asn|internet|asn-adjacency|bgp,asn,potaroo,adjacency,pivot|https://bgp.potaroo.net|CIDR Report - per-AS routing report|CIDRレポート AS別レポート|https://bgp.potaroo.net/cgi-bin/as-report?as=AS{q}&view=2.0|https://bgp.potaroo.net/cgi-bin/as-report?as=AS2497&view=2.0|The per-AS report lists upstream and downstream adjacencies as as-report anchors (303 for AS2497 at probe) and announced prefixes. An impossible AS returns a 1.5 KB page with one anchor, so the filter is honoured.|href_must=/cgi-bin/as-report;base=https://bgp.potaroo.net;interval=0
# ---- Public blocklists, phishing, C2 and Tor feeds (global, carry JP entries) ----
JP25_JPDEEP_GREENSNOW_CSV|csv|any|security|blocklist-ip|blocklist,ip,greensnow,bruteforce|https://greensnow.co|GreenSnow blocklist|GreenSnow ブロックリスト|https://blocklist.greensnow.co/greensnow.txt|https://blocklist.greensnow.co/greensnow.txt|5,477 brute-force source IPs one per line at probe time.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=21600;pagination_ok=single file
JP25_JPDEEP_DANMEUK_TOR_EXIT_CSV|csv|any|security|tor-node|tor,exit,relay,list|https://www.dan.me.uk|dan.me.uk - Tor exit node list|Tor 出口ノード一覧|https://www.dan.me.uk/torlist/?exit|https://www.dan.me.uk/torlist/?exit|2,311 Tor exit IPs one per line at probe time. The site limits fetches to one per 30 minutes, hence the hourly interval.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=3600;pagination_ok=single file
JP25_JPDEEP_DANMEUK_TOR_FULL_CSV|csv|any|security|tor-node|tor,relay,list,full|https://www.dan.me.uk|dan.me.uk - all Tor nodes|Tor 全ノード一覧|https://www.dan.me.uk/torlist/?full|https://www.dan.me.uk/torlist/?full|All Tor relay IPs (232 KB, one per line) at probe time.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=3600;pagination_ok=single file
JP25_JPDEEP_RUTGERS_DROP_CSV|csv|any|security|blocklist-ip|blocklist,ip,rutgers,ssh,attackers|https://report.cs.rutgers.edu|Rutgers DROP - SSH attacker list|Rutgers 攻撃元IP|https://report.cs.rutgers.edu/DROP/attackers|https://report.cs.rutgers.edu/DROP/attackers|1,997 attacker IPs one per line at probe time.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=21600;pagination_ok=single file
JP25_JPDEEP_CYBERCRIME_TRACKER_ALL_CSV|csv|any|security|c2-url|c2,malware,panel,cybercrime-tracker|https://cybercrime-tracker.net|Cybercrime Tracker - all C2 panel URLs|Cybercrime Tracker C2一覧|https://cybercrime-tracker.net/all.php|https://cybercrime-tracker.net/all.php|22,701 botnet C2 panel URLs one per line at probe time, the site's full history.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=21600;pagination_ok=single file
JP25_JPDEEP_SFS_TOXIC_DOMAINS_CSV|csv|any|security|blocklist-domain|spam,domain,stopforumspam,toxic|https://www.stopforumspam.com|StopForumSpam - toxic domains|StopForumSpam 有害ドメイン|https://www.stopforumspam.com/downloads/toxic_domains_whole.txt|https://www.stopforumspam.com/downloads/toxic_domains_whole.txt|75,502 spam-registration domains one per line at probe time.|csv_no_header=1;title_keys=col0;id_keys=col0;interval=86400;pagination_ok=single file
JP25_JPDEEP_MYIPMS_BLACKLIST_CSV|csv|any|security|blocklist-ip|blocklist,ip,myip,bots|https://myip.ms|myip.ms - 10-day blacklist|myip.ms ブラックリスト|https://myip.ms/files/blacklist/csf/latest_blacklist.txt|https://myip.ms/files/blacklist/csf/latest_blacklist.txt|About 1,000 bot IPs from the last ten days, one per line after a # header at probe time.|csv_no_header=1;csv_comment=#;title_keys=col0;id_keys=col0;interval=21600;pagination_ok=single file
